Campaign_ID,Channel,Product_Category,Region,Longitude,Latitude,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM2060,Email,Automotive,Sarawak,110.3626,1.5532,278140,,,21328,0.9719,,0.4085,267002,4.5,,8/12/2023,16/4/2023,3,7,Medium
CAM2061,Social Media,Health,Sarawak,110.3626,1.5532,,165316,39856,10069,0.8936,643,3.495930648,937978,3.75,,26/7/2023,30/6/2023,3,2,High
CAM2062,TV,Automotive,Kuala Lumpur,101.6869,3.139,264599,320036,535333,24361,0.5728,,0.2322,188138,3.57,71,12/7/2023,27/9/2023,4,2,Low
CAM2063,Social Media,Groceries,Sarawak,110.3626,1.5532,172718,428321,33817,360,0.9934,706,0.8781,484459,4.22,230,11/11/2023,11/10/2023,4,,High
CAM2064,Billboard,Groceries,Penang,100.3314,5.4141,280622,220982,876202,,,4553,0.4824,797726,3.68,328,29/8/2023,7/9/2023,,4,High
CAM2065,Billboard,Fashion,Sarawak,110.3626,1.5532,128024,112171,943965,44201,,,0.4066,846860,2.42,102,19/11/2023,25/6/2023,2,1,Low
CAM2066,Social Media,Fashion,Kuala Lumpur,101.6869,3.139,388141,95035,,36424,0.5842,8614,0.2256,320773,0.65,221,11/7/2023,13/5/2023,2,9,Medium
CAM2067,Social Media,Health,Sarawak,110.3626,1.5532,78536,305211,860534,36137,0.3622,9996,0.5264,492284,0.52,,19/7/2023,20/10/2023,1,8,High
CAM2068,Email,Electronics,Johor,103.662,1.492,98750,44382,576460,36466,0.3131,593,0.9755,,4.13,77,12/7/2023,7/9/2023,1,2,Medium
CAM2069,Email,Groceries,Sabah,116.0735,5.9783,239138,408771,641658,25142,0.3443,6281,0.7869,,3.52,288,7/7/2023,12/5/2023,1,2,High
CAM2070,Social Media,Automotive,Sabah,116.0735,5.9783,279718,171048,456421,46147,0.7297,8066,0.6179,421739,0.03,231,11/9/2023,5/9/2023,2,3,Low
CAM2071,Email,Health,Kuala Lumpur,101.6869,3.139,,142801,37288,414,0.7888,,0.4632,858459,0.54,128,25/11/2023,29/10/2023,2,2,Low
CAM2072,Email,Health,Sabah,116.0735,5.9783,81494,264007,385615,,0.5744,2972,0.3973,286018,2.69,320,24/5/2023,3/2/2023,3,8,Medium
CAM2073,Radio,Groceries,Penang,100.3314,5.4141,247495,413474,431613,11091,0.1499,3388,0.541,963203,1.39,283,22/11/2023,2/1/2023,3,10,High
CAM2074,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,25743,,555450,9721,0.2763,,0.0719,,2.08,222,9/6/2023,24/3/2023,5,10,Medium
CAM2075,TV,Automotive,Penang,100.3314,5.4141,257022,401140,520367,36604,0.6215,2608,0.6798,157707,3.61,85,26/7/2023,10/1/2023,27.63326321,9,High
CAM2076,Email,Fashion,Sabah,116.0735,5.9783,250083,98981,,26196,0.4795,2581,0.7438,533119,3.34,6,19/8/2023,11/9/2023,,10,Low
CAM2077,Billboard,Electronics,Kuala Lumpur,101.6869,3.139,,438523,11993,14867,0.4681,1101,0.7135,755160,3.16,234,18/4/2023,21/4/2023,1,1,Low
CAM2078,Billboard,Fashion,Sabah,116.0735,5.9783,58630,,640773,3930,0.1159,5502,0.423,999152,0.51,216,9/11/2023,11/3/2023,,5,High
CAM2079,Billboard,Groceries,Sabah,116.0735,5.9783,483464,5856,5055709.711,5393,0.687,3674,0.0358,299029,4.98,237,8/5/2023,,5,6,High
CAM2080,TV,Electronics,Sabah,116.0735,5.9783,457572,88870,317500,6607,0.3163,2797,0.9515,3660,4.18,157,15/9/2023,13/8/2023,4,9,High
CAM2081,Billboard,Groceries,Johor,103.662,1.492,395733,182265,653875,42436,,1099,0.3882,273566,3.52,157,29/12/2023,16/10/2023,2,7,High
CAM2082,Billboard,Health,Penang,100.3314,5.4141,293912,,634215,20763,0.9041,6374,0.7961,822990,2.11,251,10/5/2023,,5,8,High
CAM2083,Email,Electronics,Johor,103.662,1.492,461013,1696289.723,796067,48378,0.4843,3577,0.7965,101379,3.32,98,1/3/2023,30/10/2023,1,4,Low
CAM2084,TV,Electronics,Penang,100.3314,5.4141,381395,122956,391014,10381.3871,,38,,99316,2.88,7,12/4/2023,14/8/2023,4,9,Medium
CAM2085,Billboard,Health,Sarawak,110.3626,1.5532,430831,214546,570699,42294,0.9316,5193,0.0548,692530,,339,19/6/2023,28/2/2023,5,6,
CAM2086,Social Media,Groceries,Sarawak,110.3626,1.5532,481375,442960,227758,30766,0.5151,,0.041,445977,0.06,328,29/10/2023,17/8/2023,1,5,High
CAM2087,TV,Health,Johor,103.662,1.492,279830,33597,783159,30626,0.3813,7788,0.196,917689,,279,7/7/2023,16/4/2023,3,7,High
CAM2088,Radio,Electronics,Kuala Lumpur,101.6869,3.139,410260,260849,253058,27066,0.597,3620,0.7,,1.58,358,10/4/2023,20/12/2023,2,8,Medium
CAM2089,TV,Health,Johor,103.662,1.492,17062,368109,884456,8443,0.5136,228,,,0.73,259,3/11/2023,2/7/2023,5,5,High
CAM2090,Billboard,Health,Sarawak,110.3626,1.5532,462400,,323012,2256,0.0424,8578,0.3979,102418,4.78,,9/1/2023,16/3/2023,1,10,Low
CAM2091,Email,Health,Kuala Lumpur,101.6869,3.139,153021,237984,373805,4792,,7209,0.8685,359389,1.05,69,28/10/2023,31/7/2023,,,Low
CAM2092,Radio,Electronics,Penang,100.3314,5.4141,107706,218094,271424,27155,0.3152,9229,0.2196,837288,3.99,138,4/7/2023,10/4/2023,3,1,Low
CAM2093,Radio,Health,Sabah,116.0735,5.9783,443466,338828,345781,26555,0.5396,,,941444,3.42,54,16/11/2023,6/7/2023,3,,High
CAM2094,TV,Health,Penang,100.3314,5.4141,471389,209019,4166257.619,7476,0.864,9363,0.9342,120275,0.15,,25/12/2023,12/2/2023,5,88.91494937,High
CAM2095,Social Media,Electronics,Penang,100.3314,5.4141,,297318,871266,31976,0.0602,847,3.817318753,350804,3.77,336,7/4/2023,14/3/2023,5,1,Low
CAM2096,Email,Fashion,Kuala Lumpur,101.6869,3.139,64963,160114,267168,3130,0.3526,65874.59513,0.0612,147284,3.92,205,18/6/2023,30/1/2023,4,3,
CAM2097,TV,Health,Kuala Lumpur,101.6869,3.139,125986,107297,231389,4202,0.5867,6109,5.236473614,691111,4.94,,30/3/2023,21/7/2023,4,9,Medium
CAM2098,Billboard,Automotive,Penang,100.3314,5.4141,323576,124303,48381,1621,0.2027,4345,,656750,2.19,344,6/10/2023,6/3/2023,1,8,High
CAM2099,Email,Health,Sarawak,110.3626,1.5532,1990980.994,446180,74086,30922,0.5463,7451,0.7439,129233,3.53,148,26/2/2023,18/6/2023,3,7,High
CAM2100,Radio,Electronics,Sarawak,110.3626,1.5532,,102744,633236,44399,0.6735,6553,0.4873,611546,4.96,283,10/7/2023,10/6/2023,4,7,Medium
CAM2101,Email,Fashion,Penang,100.3314,5.4141,325551,262946,856492,42037,,2643,0.1948,720764,1,131,12/1/2023,15/6/2023,3,9,High
CAM2102,Email,Automotive,Sabah,116.0735,5.9783,,212905,548051,19586,0.8208,4463,1.575766617,,1.74,20,21/3/2023,27/6/2023,1,,High
CAM2103,Email,Health,Johor,103.662,1.492,241334,2286745.465,348109,36336,0.9946,3456,0.063,426655,,265,16/3/2023,10/10/2023,5,5,Low
CAM2104,Billboard,Fashion,Sarawak,110.3626,1.5532,216624,347359,,40626,0.3346,740,0.2381,44545,3.7,66,29/7/2023,21/8/2023,2,5,
CAM2105,Email,Health,Johor,103.662,1.492,320077,89498,765171,16377,0.4626,4738,0.9481,73069,,6,18/2/2023,24/3/2023,2,6,
CAM2106,Social Media,Electronics,Kuala Lumpur,101.6869,3.139,123839,331488,12479,14345,0.0492,3562,0.2749,605659,3.04,112,25/5/2023,8/4/2023,3,8,Medium
CAM2107,Social Media,Fashion,Sabah,116.0735,5.9783,147768,345449,779804,30224,0.8249,5984,0.8775,866011,2.77,164,2/10/2023,26/12/2023,5,2,Low
CAM2108,TV,Health,Sabah,116.0735,5.9783,116801,,130639,26686,,5395,0.668,799670,3.44,,16/6/2023,19/3/2023,4,8,Low
CAM2109,Radio,Automotive,Penang,100.3314,5.4141,381390,328026,745031,29539,0.5541,4351,0.4544,792322,4.38,333,14/7/2023,22/12/2023,2,8,Medium
CAM2110,Radio,Health,Penang,100.3314,5.4141,419240,409050,681816,48628,0.0404,3609,0.749,194659,4.26,99,30/6/2023,13/3/2023,4,9,Low
CAM2111,Billboard,Automotive,Sabah,116.0735,5.9783,387040,342134,548193,26991,0.1786,9860,0.1852,978436,2.35,1538.920455,30/3/2023,19/5/2023,1,6,Medium
CAM2112,Social Media,Electronics,Sabah,116.0735,5.9783,338258,169553,979505,3811,7.669538623,1179,0.0538,562300,3.25,295,23/7/2023,27/7/2023,2,4,High
CAM2113,TV,Automotive,Johor,103.662,1.492,82335,409391,70632,23063,0.6431,1042,0.9293,145057,4.82,180,13/8/2023,11/6/2023,4,4,High
CAM2114,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,,317717,26399,,0.9892,4261,0.0645,560059,0.57,26,19/11/2023,23/7/2023,2,8,Low
CAM2115,Social Media,Automotive,Sarawak,110.3626,1.5532,220379,47946,3615,33687,0.3515,8926,0.7673,378186,4.8,,18/2/2023,14/8/2023,2,7,Low
CAM2116,Social Media,Fashion,Kuala Lumpur,101.6869,3.139,472608,295736,596915,35946,0.9453,6190,0.9588,635384,2.48,289,9/10/2023,13/6/2023,2,9,High
CAM2117,TV,Automotive,Johor,103.662,1.492,40145,216149,353709,33228,0.6937,8767,0.1559,878144,3.54,73,3/9/2023,4/3/2023,2,1,Medium
CAM2118,Social Media,Health,Kuala Lumpur,101.6869,3.139,495084,183696,,40808,,4372,0.468,959589,4.29,134,24/5/2023,9/1/2023,,2,High
CAM2119,Radio,Electronics,Kuala Lumpur,101.6869,3.139,214086,56560,2070,45695,0.6951,,,6943008.748,4.39,27,6/10/2023,30/9/2023,4,10,High
CAM2120,Radio,Health,Sarawak,110.3626,1.5532,218933,139496,,20243,0.4614,6515,0.4151,,4.31,146,16/8/2023,4/11/2023,1,6,High
CAM2121,Email,Groceries,Kuala Lumpur,101.6869,3.139,439308,263771,137296,8224,0.539,274,0.4607,974823,1.63,94,29/4/2023,30/7/2023,3,5,Medium
CAM2122,Email,Fashion,Kuala Lumpur,101.6869,3.139,150084,313729,670028,2900,0.6148,6179,0.6592,693049,3.67,250,19/8/2023,12/2/2023,2,1,Medium
CAM2123,Email,Fashion,Penang,100.3314,5.4141,93140,314200,,4144,0.469,7129,0.0372,46129,4.14,18,28/4/2023,11/3/2023,1,9,Medium
CAM2124,Email,Groceries,Penang,100.3314,5.4141,383716,168547,329256,10937,0.069,9552,0.9144,223839,4.25,85,17/4/2023,7/12/2023,,6,Medium
CAM2125,Email,Fashion,Sabah,116.0735,5.9783,376867,156224,949589,4404,0.7873,95,0.1474,71650,4.45,63,31/7/2023,21/6/2023,,2,High
CAM2126,Social Media,Health,Penang,100.3314,5.4141,327502,51845,515800,19364,0.4288,4375,0.9197,863512,2.24,193,12/11/2023,10/5/2023,5,,Low
CAM2127,Billboard,Electronics,Sarawak,110.3626,1.5532,374849,282317,748906,6146,0.9355,,0.0456,739499,3.26,195,18/12/2023,9/7/2023,4,5,Low
CAM2128,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,114594,97803,566986,22327,0.8797,9770,0.0173,940557,0.31,132,4/12/2023,14/9/2023,2,4,High
CAM2129,Radio,Automotive,Johor,103.662,1.492,121146,446727,5637813.923,26699,7.965330864,9932,0.9122,630177,1.87,196,17/9/2023,29/4/2023,3,10,Medium
CAM2130,Social Media,Electronics,Johor,103.662,1.492,,225479,409662,48150,0.182,8481,0.5243,819505,3.65,284,12/6/2023,21/11/2023,4,1,Low
CAM2131,TV,Fashion,Penang,100.3314,5.4141,340046,,,49468,0.7431,8155,0.658,506852,0.12,197,24/3/2023,5/7/2023,2,3,Low
CAM2132,Email,Fashion,Kuala Lumpur,101.6869,3.139,263736,433506,356799,42247,0.813,6787,,585971,3.15,150,10/12/2023,1/10/2023,4,4,Low
CAM2133,Email,Groceries,Kuala Lumpur,101.6869,3.139,385512,195246,488260,20494,0.1098,2067,,210221,2.68,113,5/5/2023,1/8/2023,3,2,Low
CAM2134,Radio,Electronics,Kuala Lumpur,101.6869,3.139,194258,404167,770890,2878,0.2723,9771,0.1721,551185,0.72,195,5/1/2023,15/7/2023,4,10,High
CAM2135,TV,Fashion,Johor,103.662,1.492,430884,253204,17483,17932,0.8753,4033,0.5586,596351,0.23,48,15/4/2023,8/10/2023,1,3,Medium
CAM2136,Billboard,Health,Sabah,116.0735,5.9783,195782,391741,288554,25084,0.1219,3533,0.1623,617137,0.2,36,2/12/2023,,,3,High
CAM2137,Billboard,Health,Penang,100.3314,5.4141,332470,215134,446873,39912,0.8895,4579,0.0543,638536,1.4,63,17/11/2023,18/6/2023,3,9,High
CAM2138,Social Media,Fashion,Sarawak,110.3626,1.5532,209997,6913,784650,17436,0.8139,3280,0.3608,178007,3.38,328,21/2/2023,15/11/2023,3,5,High
CAM2139,Billboard,Electronics,Johor,103.662,1.492,118777,331320,979696,35564,0.9637,5789,0.7639,,2.08,149,5/7/2023,,5,,Medium
CAM2140,Radio,Health,Johor,103.662,1.492,70984,340283,730511,7418,0.8879,7619,0.8488,807973,1.23,201,24/1/2023,23/6/2023,2,1,High
CAM2141,Billboard,Electronics,Sarawak,110.3626,1.5532,127250,133157,755903,8730,0.0726,5124,0.4886,734135,3.71,19,2/2/2023,23/5/2023,3,8,High
CAM2142,Email,Groceries,Kuala Lumpur,101.6869,3.139,349127,429821,125256,24775,0.0451,7128,0.2589,300572,2.76,23,8/4/2023,2/6/2023,1,5,
CAM2143,Email,Health,Sabah,116.0735,5.9783,406832,325178,496536,31147,0.3449,9483,0.371,111547,2.78,83,10/4/2023,30/4/2023,4,3,High
CAM2144,TV,Groceries,Kuala Lumpur,101.6869,3.139,125153,100019,,8789,0.875,234,0.0292,97587,4.88,347,20/2/2023,28/8/2023,3,2,Medium
CAM2145,Radio,Fashion,Penang,100.3314,5.4141,189704,242704,15725,30907,0.6524,710,0.4001,,3.26,28,16/11/2023,22/6/2023,3,1,Low
CAM2146,Billboard,Groceries,Johor,103.662,1.492,190972,417895,,45784,0.1419,2348,0.2059,767373,0.1,97,25/12/2023,9/6/2023,1,8,Low
CAM2147,Radio,Groceries,Penang,100.3314,5.4141,288771,,479693,16484,0.358,9427,0.3134,691659,,275,24/11/2023,16/7/2023,2,2,Low
CAM2148,Social Media,Automotive,Johor,103.662,1.492,353229,368009,468135,28447,9.132226468,570,0.1848,817350,3.4,299,13/1/2023,1/8/2023,1,2,Low
CAM2149,TV,Health,Sabah,116.0735,5.9783,160791,341429,,11551,0.68,1798,0.9271,92374,4.2,252,15/5/2023,11/6/2023,3,4,Low
CAM2150,Email,Fashion,Sabah,116.0735,5.9783,421185,221728,,47320,0.6034,5697,0.7456,663125,1.26,167,6/3/2023,29/7/2023,1,6,High
CAM2151,Billboard,Fashion,Kuala Lumpur,101.6869,3.139,462757,,727653,32264,0.9349,3049,0.6418,548516,,235,14/3/2023,31/8/2023,3,6,Medium
CAM2152,Social Media,Electronics,Sabah,116.0735,5.9783,146776,353881,494123,46605,0.937,8993,0.9318,616387,3.25,168,9/8/2023,21/8/2023,4,2,Low
CAM2153,Billboard,Groceries,Penang,100.3314,5.4141,398249,238138,966500,19832,0.7955,1057,0.7039,,1.15,53,10/3/2023,11/10/2023,3,4,Low
CAM2154,Billboard,Health,Sarawak,110.3626,1.5532,455518,62428,508535,39142,0.8705,6934,0.5549,668944,3.62,,19/5/2023,6/5/2023,4,6,Medium
CAM2155,Email,Health,Kuala Lumpur,101.6869,3.139,309200,,945800,39189,0.5182,7063,0.7527,119391.7819,4.35,220,14/3/2023,8/4/2023,2,3,
CAM2156,Email,Electronics,Sabah,116.0735,5.9783,466328,,,13889,0.4743,8945,0.9728,192219,0.87,226,16/1/2023,16/3/2023,2,10,Low
CAM2157,Radio,Fashion,Sabah,116.0735,5.9783,118494,55783,167376,36495,0.4437,4643,0.2842,693671,0.58,311,29/11/2023,4/6/2023,4,7,Medium
CAM2158,Email,Health,Johor,103.662,1.492,110159,234633,174849,35685,0.5901,876,,890621,0.48,,19/12/2023,11/4/2023,1,2,Low
CAM2159,Email,Automotive,Penang,100.3314,5.4141,171061,130483,271691,22881,0.9632,4644,0.1523,559574,1.52,360,19/6/2023,,3,2,High
CAM2160,Billboard,Fashion,Johor,103.662,1.492,265956,362137,837392,20298,0.1647,92,0.3379,291360,0.26,319,15/10/2023,25/10/2023,3,9,Medium
CAM2161,Radio,Groceries,Johor,103.662,1.492,288980,4206384.371,319103,28108,0.0331,4496,0.6033,469757,,,24/4/2023,5/8/2023,3,3,
CAM2162,TV,Health,Johor,103.662,1.492,227159,176235,499904,4774,0.885,3394,0.8351,,2.08,345,20/8/2023,16/9/2023,4,80.02345444,Low
CAM2163,Billboard,Groceries,Kuala Lumpur,101.6869,3.139,,61484,942980,30048,,3911,0.1617,679684,,297,11/12/2023,5/3/2023,5,4,Medium
CAM2164,Social Media,Groceries,Johor,103.662,1.492,85663,,260495,12284,0.0752,7454,,500030,2.65,92,10/7/2023,22/7/2023,5,6,Medium
CAM2165,Email,Automotive,Penang,100.3314,5.4141,154218,,299036,47407,0.0652,7201,0.5062,165816,3.18,290,8/5/2023,21/8/2023,4,,Medium
CAM2166,TV,Electronics,Kuala Lumpur,101.6869,3.139,129842,26443,899670,46543,0.4711,7418,0.6157,133033,9.148902783,59,1/7/2023,3/5/2023,9.211087736,2,Low
CAM2167,Billboard,Fashion,Johor,103.662,1.492,293571,368184,470735,25484,0.454,,0.6806,147881,2.15,46,19/6/2023,13/2/2023,3,62.24046456,Medium
CAM2168,TV,Health,Kuala Lumpur,101.6869,3.139,328342,162997,651566,32045,0.2714,542,2.143577009,192317,0.51,,29/7/2023,16/12/2023,1,10,Medium
CAM2169,Billboard,Electronics,Johor,103.662,1.492,27262,270796,,6038,0.1306,1414,0.9669,415995,3.26,261,15/8/2023,27/11/2023,4,2,Low
CAM2170,Social Media,Electronics,Kuala Lumpur,101.6869,3.139,355340,278542,37674,37154,0.5945,321,0.0431,755970,4.82,17,2/8/2023,14/9/2023,5,5,Low
CAM2171,Radio,Electronics,Sarawak,110.3626,1.5532,281046,67168,6559071.633,20304,0.2738,8398,,393085,3.74,343,10/12/2023,5/3/2023,1,10,Low
CAM2172,Email,Automotive,Kuala Lumpur,101.6869,3.139,292633,365763,538769,44533,0.7494,844,0.3733,949872,3.82,169,3/9/2023,10/1/2023,3,8,High
CAM2173,TV,Health,Sabah,116.0735,5.9783,484054,443316,858030,11628,0.827,8936,0.9009,27873,3.23,359,30/1/2023,14/5/2023,,2,Low
CAM2174,Billboard,Automotive,Kuala Lumpur,101.6869,3.139,380685,139566,186730,49253,0.6338,6349,0.5633,391429,4.58,209,31/7/2023,25/9/2023,5,8,Medium
CAM2175,Billboard,Health,Kuala Lumpur,101.6869,3.139,264768,178279,2527846.669,42906,0.2195,8452,0.1696,467659,0.63,297,25/10/2023,12/12/2023,2,7,Medium
CAM2176,Billboard,Automotive,Johor,103.662,1.492,168998,,,46394,0.1723,,0.9469,,4.59,90,28/4/2023,31/1/2023,1,3,High
CAM2177,TV,Health,Sarawak,110.3626,1.5532,54735,439582,711014,3865,0.1864,6747,0.8955,32466,0.42,38,29/10/2023,7/2/2023,3,9,High
CAM2178,Radio,Health,Johor,103.662,1.492,4161289.561,,745201,25500,0.4255,6579,0.9286,764073,4.52,166,1/11/2023,22/2/2023,1,1,Low
CAM2179,Billboard,Groceries,Kuala Lumpur,101.6869,3.139,,56273,993469,4181,0.0974,4763,0.8701,,4.22,63,25/8/2023,15/4/2023,3,10,Medium
CAM2180,Radio,Electronics,Kuala Lumpur,101.6869,3.139,353264,,271666,38124,0.6115,5669,,730163,,194,23/7/2023,23/4/2023,3,5,Medium
CAM2181,TV,Health,Johor,103.662,1.492,196041,288720,614256,40331,0.3131,5610,0.8859,882790,1.15,129,21/6/2023,21/5/2023,4,5,High
CAM2182,TV,Groceries,Kuala Lumpur,101.6869,3.139,159921,194308,3349,,0.7698,7800,0.3756,256823,2.36,,20/6/2023,18/10/2023,2,8,High
CAM2183,Social Media,Automotive,Sarawak,110.3626,1.5532,338408,94439,138117,4498,0.3312,5836,0.1479,,12.89163574,131,20/5/2023,24/12/2023,4,,Medium
CAM2184,Radio,Fashion,Sarawak,110.3626,1.5532,2033104.596,210552,376253,10899,0.4018,45169.55963,0.8929,280694,2.88,250,14/1/2023,20/10/2023,3,3,High
CAM2185,Social Media,Electronics,Sabah,116.0735,5.9783,109214,,399098,12681,,4848,0.8248,198713,4.23,,21/7/2023,28/9/2023,5,8,Medium
CAM2186,Radio,Groceries,Sarawak,110.3626,1.5532,203970,447994,933381,49082,0.2101,7443,0.9632,595691,3.79,95,1/12/2023,6/7/2023,4,4,Low
CAM2187,Radio,Health,Sarawak,110.3626,1.5532,354264,281311,852829,,0.2551,8150,0.262,134607,3.85,184,11/1/2023,20/1/2023,5,1,High
CAM2188,Email,Automotive,Sabah,116.0735,5.9783,376841,246061,740305,21662,0.8805,9991,0.9687,639416,3.46,242,4/2/2023,29/1/2023,2,6,Low
CAM2189,Billboard,Health,Kuala Lumpur,101.6869,3.139,68522,357786,774647,23969,0.3734,9562,0.3382,763926,0.75,28,6/5/2023,28/3/2023,9.211087736,88.91494937,
CAM2190,Email,Electronics,Sarawak,110.3626,1.5532,200338,61005,707376,27218,0.7946,,0.7652,749215,0.62,,8/5/2023,1/10/2023,5,3,Low
CAM2191,TV,Fashion,Penang,100.3314,5.4141,142929,260156,,21455,0.1968,3627,0.9471,809172,0.38,331,11/4/2023,18/4/2023,3,6,Medium
CAM2192,Email,Automotive,Johor,103.662,1.492,168573,197518,681251,45224,0.9353,8377,,14291,,316,11/2/2023,12/4/2023,1,,Low
CAM2193,TV,Fashion,Sabah,116.0735,5.9783,407514,395475,547594,38355,0.9128,9610,0.3822,882167,4.21,261,29/12/2023,30/12/2023,,9,Medium
CAM2194,Billboard,Groceries,Kuala Lumpur,101.6869,3.139,86041,153872,722527,685,0.3819,5713,5.767914452,112625,3.55,245,26/6/2023,30/12/2023,1,3,Low
CAM2195,Email,Automotive,Johor,103.662,1.492,440621,355617,675103,5127,0.7651,2473,,442995,2.33,220,13/2/2023,18/2/2023,2,9,Medium
CAM2196,Email,Electronics,Kuala Lumpur,101.6869,3.139,,327421,388527,25525,0.0384,,,,0.27,,30/11/2023,12/2/2023,,8,
CAM2197,Radio,Health,Johor,103.662,1.492,445140,351636,201091,,0.0731,9425,0.9469,154567,3.68,1187.017143,11/7/2023,17/1/2023,2,4,Medium
CAM2198,Social Media,Automotive,Johor,103.662,1.492,,266963,874876,30156,0.637532791,6479,5.09396434,739757,0.32,284,13/12/2023,20/2/2023,2,8,High
CAM2199,Radio,Health,Sarawak,110.3626,1.5532,396065,,,31836,0.1306,,0.7912,406254,4.24,303,12/2/2023,13/2/2023,3,6,Low
CAM2200,Social Media,Fashion,Sabah,116.0735,5.9783,285125,411676,443018,,0.232,7756,0.5412,,3.42,128,18/8/2023,18/10/2023,46.05543868,10,
CAM2201,Email,Health,Sabah,116.0735,5.9783,142182,385482,285730,36213,0.1315,4540,,824408,4.73,272,28/2/2023,24/4/2023,4,62.24046456,Medium
CAM2202,TV,Automotive,Johor,103.662,1.492,491236,,704356,33107,0.6845,7300,0.0443,956829,,,1/1/2023,21/11/2023,,2,Medium
CAM2203,Billboard,Groceries,Kuala Lumpur,101.6869,3.139,56828,179796,745216,41658,0.4811,7809,0.5483,843356,3.62,53,22/11/2023,3/5/2023,3,10,Medium
CAM2204,Email,Electronics,Kuala Lumpur,101.6869,3.139,57392,107403,446608,42033,0.0267,9903,0.0353,90973,2.64,44,8/9/2023,29/12/2023,,80.02345444,Medium
CAM2205,Social Media,Fashion,Johor,103.662,1.492,487067,107641,,,0.1162,651,0.0055,966343,2.53,81,1/9/2023,25/4/2023,1,5,High
CAM2206,Radio,Health,Sarawak,110.3626,1.5532,118385,71798,401192,7191,,3589,0.2001,871294,2.01,98,20/5/2023,,,4,Low
CAM2207,TV,Groceries,Kuala Lumpur,101.6869,3.139,145269,178037,367161,36012,0.4105,5192,0.4879,663612,2.69,342,13/3/2023,3/9/2023,,10,Low
CAM2208,Email,Fashion,Sarawak,110.3626,1.5532,289049,135534,602514,46209,0.5205,1054,0.7019,287873,0.58,179,17/3/2023,1/10/2023,3,8,Medium
CAM2209,Email,Groceries,Penang,100.3314,5.4141,438233,222407,874133,47396,0.5375,7657,0.2096,958942,,74,4/1/2023,28/2/2023,2,9,Low
CAM2210,Radio,Electronics,Johor,103.662,1.492,336749,204273,198679,44741,0.7995,,0.4235,67177,1.83,25,26/9/2023,17/4/2023,3,,High
CAM2211,TV,Electronics,Penang,100.3314,5.4141,,,,9029,0.6435,7742,0.0186,997301,4.68,232,5/12/2023,28/12/2023,2,6,High
CAM2212,TV,Groceries,Sabah,116.0735,5.9783,232375,58905,722787,,0.4187,6953,,97826,3.86,354,21/12/2023,30/1/2023,3,10,Medium
CAM2213,Billboard,Groceries,Sarawak,110.3626,1.5532,106979,278292,621124,26538,0.1145,6704,0.6508,719310,,38,3/6/2023,26/5/2023,1,,Low
CAM2214,Billboard,Fashion,Sabah,116.0735,5.9783,465607,347496,447842,46010,0.1444,2830,0.5387,874768,1.86,342,9/9/2023,28/12/2023,46.05543868,2,Medium
CAM2215,Social Media,Automotive,Penang,100.3314,5.4141,422837,238424,480348,41096,0.5555,3852,0.251,125535,4.53,,15/2/2023,8/7/2023,1,7,High
CAM2216,Radio,Fashion,Penang,100.3314,5.4141,43614,35868,826942,,0.7837,7091,0.1455,183935,3.43,209,27/1/2023,5/11/2023,2,10,
CAM2217,Email,Electronics,Kuala Lumpur,101.6869,3.139,306225,19126,548566,21629,0.4724,6265,0.8544,,0.84,226,28/3/2023,29/1/2023,2,2,Low
CAM2218,Social Media,Groceries,Sabah,116.0735,5.9783,394507,24592,615158,304,0.4075,1195,0.5312,302115,4.38,314,29/4/2023,,3,1,Medium
CAM2219,Email,Groceries,Johor,103.662,1.492,181328,142011,515494,45399,0.858,8047,0.6386,411792,0.94,148,20/5/2023,31/5/2023,3,9,Low
CAM2220,Email,Groceries,Sabah,116.0735,5.9783,279202,,,100412.7211,,4779,0.7648,974143,0.33,80,13/3/2023,14/5/2023,3,9,High
CAM2221,Radio,Groceries,Sarawak,110.3626,1.5532,,416671,230793,30846,0.8791,4105,0.4337,883511,4.96,298,27/6/2023,12/11/2023,3,7,Medium
CAM2222,Social Media,Health,Penang,100.3314,5.4141,1154612.283,157068,,48529,0.5538,8254,0.1568,330264,1.19,39,1/9/2023,,4,4,High
CAM2223,TV,Groceries,Sabah,116.0735,5.9783,463684,,439046,42955,0.8632,,0.712,469398,0.53,,21/7/2023,19/9/2023,4,9,High
CAM2224,Billboard,Fashion,Sarawak,110.3626,1.5532,341356,1202602.854,404321,4599,0.8416,6816,0.9132,407428,2.55,32,21/7/2023,15/3/2023,4,5,Medium
CAM2225,Email,Electronics,Penang,100.3314,5.4141,,374779,,47945,0.7914,3783,0.9363,,0.42,297,29/7/2023,18/1/2023,5,9,High
CAM2226,TV,Electronics,Johor,103.662,1.492,461642,119029,764495,28887,0.4175,,0.2988,545473,,282,6/12/2023,29/8/2023,4,5,High
