,Unnamed: 0,completion_year,rent,rent_type,region,district,property_type,rooms,parking,bathroom,size,furnished_rate,facilities_rate,maintanance_fee,completion_rate,competition_rate_x,competition_rate_y
8132,8132,2001.0,1200,house,Kuala Lumpur,Ampang,Apartment,3,1.0,2.0,828.0,1.0,5.0,7443.72,old,17.0,17.0
8133,8133,2016.0,4000,house,Kuala Lumpur,Sri Damansara,Condominium,4,3.0,5.0,3150.0,2.0,9.0,7087.5,new,23.0,23.0
8134,8134,2007.0,1000,house,Kuala Lumpur,Kepong,Condominium,3,1.0,2.0,936.0,0.0,10.0,4202.64,moderate,34.0,34.0
8135,8135,,3500,house,Kuala Lumpur,Mont Kiara,Condominium,3,,2.0,1015.0,2.0,14.0,0.0,new,2.0,2.0
8136,8136,,1400,house,Kuala Lumpur,Cheras,Condominium,3,1.0,2.0,900.0,2.0,,0.0,new,10.0,10.0
8137,8137,2020.0,1800,house,Kuala Lumpur,Sentul,Apartment,3,1.0,2.0,876.0,2.0,7.0,1971.0,new,56.0,56.0
8138,8138,2017.0,1700,house,Kuala Lumpur,Wangsa Maju,Apartment,3,1.0,2.0,770.0,1.0,6.0,1732.5,new,51.0,51.0
8139,8139,2023.0,4600,house,Kuala Lumpur,Bangsar South,Service Residence,4,2.0,3.0,1184.0,2.0,9.0,2664.0,new,15.0,15.0
8140,8140,,2300,house,Kuala Lumpur,Titiwangsa,Service Residence,2,1.0,1.0,710.0,2.0,9.0,0.0,new,37.0,37.0
8141,8141,2017.0,1400,house,Kuala Lumpur,Cheras,Service Residence,2,2.0,2.0,825.0,1.0,4.0,1856.25,new,49.0,49.0
8142,8142,2014.0,1499,house,Kuala Lumpur,Sentul,Condominium,3,,2.0,1130.0,1.0,8.0,5073.7,moderate,25.0,25.0
8143,8143,,1100,house,Kuala Lumpur,Kepong,Service Residence,3,1.0,2.0,818.0,1.0,9.0,0.0,new,12.0,12.0
8144,8144,2009.0,2800,room,Kuala Lumpur,KL City,Condominium,1,,1.0,603.0,2.0,8.0,2707.4700000000003,moderate,1.0,1.0
8145,8145,2010.0,1900,house,Kuala Lumpur,Ampang Hilir,Condominium,3,,2.0,1000.0,1.0,9.0,4490.0,moderate,10.0,10.0
8146,8146,,1000,house,Kuala Lumpur,Bukit Jalil,Apartment,3,1.0,1.0,668.0,1.0,5.0,0.0,new,11.0,11.0
8147,8147,2007.0,1050,house,Kuala Lumpur,Cheras,Condominium,3,1.0,2.0,810.0,2.0,4.0,3636.9,moderate,19.0,19.0
8148,8148,,2300,house,Kuala Lumpur,Titiwangsa,Service Residence,2,1.0,1.0,717.0,2.0,9.0,0.0,new,37.0,37.0
8149,8149,2021.0,1200,house,Kuala Lumpur,Cheras,Service Residence,2,1.0,2.0,680.0,1.0,8.0,1530.0,new,213.0,213.0
8150,8150,,1200,house,Kuala Lumpur,Bukit Jalil,Apartment,3,2.0,2.0,800.0,0.0,5.0,0.0,new,54.0,54.0
8151,8151,2021.0,1350,house,Kuala Lumpur,Keramat,Apartment,3,1.0,2.0,850.0,1.0,3.0,1912.5,new,20.0,20.0
8152,8152,,1500,house,Kuala Lumpur,Pudu,Apartment,3,,2.0,980.0,1.0,7.0,0.0,new,12.0,12.0
8153,8153,2020.0,1600,house,Kuala Lumpur,Sentul,Service Residence,3,1.0,2.0,890.0,2.0,9.0,2002.5,new,47.0,47.0
8154,8154,2000.0,1400,house,Kuala Lumpur,Sri Damansara,Condominium,3,1.0,2.0,955.0,1.0,10.0,8585.45,old,3.0,3.0
8155,8155,,1100,house,Kuala Lumpur,Sri Petaling,Apartment,3,1.0,2.0,797.0,1.0,2.0,0.0,new,11.0,11.0
8156,8156,2019.0,2200,house,Kuala Lumpur,Puchong,Service Residence,3,2.0,2.0,955.0,2.0,9.0,2148.75,new,9.0,9.0
8157,8157,2023.0,4800,house,Kuala Lumpur,Bangsar South,Service Residence,4,2.0,3.0,1184.0,2.0,9.0,2664.0,new,15.0,15.0
8158,8158,,2100,house,Kuala Lumpur,Taman Melawati,Others,3,,2.0,1000.0,1.0,2.0,0.0,new,,
8159,8159,2021.0,1400,house,Kuala Lumpur,Keramat,Apartment,3,1.0,2.0,825.0,1.0,4.0,1856.25,new,20.0,20.0
8160,8160,,2500,house,Kuala Lumpur,Jalan Ipoh,Condominium,3,1.0,2.0,1066.0,2.0,7.0,0.0,new,3.0,3.0
8161,8161,2021.0,1000,house,Kuala Lumpur,Cheras,Service Residence,3,1.0,2.0,820.0,1.0,10.0,1845.0,new,213.0,213.0
8162,8162,,2100,room,Kuala Lumpur,Setapak,Condominium,1,,1.0,689.0,2.0,11.0,0.0,new,17.0,17.0
8163,8163,2005.0,1250,house,Kuala Lumpur,Cheras,Condominium,3,1.0,2.0,920.0,1.0,8.0,4130.8,moderate,37.0,37.0
8164,8164,,1200,house,Kuala Lumpur,Bukit Jalil,Condominium,3,,2.0,1465.0,0.0,9.0,0.0,new,30.0,30.0
8165,8165,,3500,house,Kuala Lumpur,Bukit Bintang,Condominium,3,1.0,2.0,1488.0,2.0,7.0,0.0,new,,
8166,8166,,2300,house,Kuala Lumpur,Titiwangsa,Service Residence,2,1.0,1.0,710.0,2.0,9.0,0.0,new,37.0,37.0
8167,8167,2017.0,1600,house,Kuala Lumpur,Sungai Besi,Condominium,3,2.0,2.0,1040.0,2.0,6.0,2340.0,new,8.0,8.0
8168,8168,,3200,house,Kuala Lumpur,Bukit Bintang,Condominium,3,1.0,2.0,1488.0,2.0,9.0,0.0,new,,
8169,8169,2007.0,1099,house,Kuala Lumpur,Cheras,Condominium,3,1.0,2.0,820.0,1.0,4.0,3681.8,moderate,19.0,19.0
8170,8170,2020.0,2200,house,Kuala Lumpur,Keramat,Condominium,3,2.0,2.0,926.0,1.0,14.0,2083.5,new,153.0,153.0
8171,8171,,1299,house,Kuala Lumpur,Bukit Jalil,Condominium,2,1.0,1.0,800.0,2.0,9.0,0.0,new,30.0,30.0
8172,8172,,1600,room,Kuala Lumpur,Sri Hartamas,Service Residence,1,,1.0,595.0,2.0,3.0,0.0,new,14.0,14.0
8173,8173,,1000,house,Kuala Lumpur,Kepong,Apartment,3,1.0,2.0,974.0,1.0,8.0,0.0,new,7.0,7.0
8174,8174,2003.0,1200,house,Kuala Lumpur,Setapak,Condominium,3,2.0,2.0,1000.0,1.0,5.0,8990.0,old,13.0,13.0
8175,8175,2020.0,1599,house,Kuala Lumpur,Sentul,Condominium,3,1.0,2.0,900.0,2.0,9.0,2025.0,new,1.0,1.0
8176,8176,,1500,house,Kuala Lumpur,Cheras,Condominium,3,1.0,2.0,893.0,2.0,,0.0,new,10.0,10.0
8177,8177,,1199,house,Kuala Lumpur,Bukit Jalil,Condominium,3,,2.0,850.0,0.0,12.0,0.0,new,30.0,30.0
8178,8178,,1200,house,Kuala Lumpur,Bukit Jalil,Apartment,3,1.0,2.0,800.0,1.0,4.0,0.0,new,54.0,54.0
8179,8179,2002.0,1700,house,Kuala Lumpur,Cheras,Condominium,3,,3.0,1280.0,1.0,6.0,11507.2,old,5.0,5.0
8180,8180,2020.0,1300,house,Kuala Lumpur,Sentul,Apartment,2,1.0,2.0,743.0,0.0,10.0,1671.75,new,56.0,56.0
8181,8181,2009.0,2300,room,Kuala Lumpur,Mont Kiara,Condominium,1,1.0,1.0,672.0,2.0,9.0,3017.28,moderate,3.0,3.0
8182,8182,,900,house,Kuala Lumpur,Cheras,Apartment,3,2.0,2.0,860.0,1.0,8.0,0.0,new,4.0,4.0
8183,8183,,900,house,Kuala Lumpur,Cheras,Apartment,3,2.0,2.0,860.0,1.0,8.0,0.0,new,4.0,4.0
8184,8184,,900,house,Kuala Lumpur,Cheras,Apartment,3,2.0,2.0,860.0,1.0,8.0,0.0,new,4.0,4.0
8185,8185,,900,house,Kuala Lumpur,Cheras,Apartment,3,2.0,2.0,860.0,1.0,8.0,0.0,new,4.0,4.0
8186,8186,,2400,house,Kuala Lumpur,Mont Kiara,Condominium,4,2.0,3.0,1598.0,2.0,7.0,0.0,new,,
8187,8187,2015.0,1800,house,Kuala Lumpur,Old Klang Road,Condominium,3,2.0,2.0,1210.0,1.0,14.0,2722.5,new,4.0,4.0
8188,8188,,1500,house,Kuala Lumpur,Bukit Jalil,Apartment,4,2.0,2.0,1450.0,1.0,14.0,0.0,new,2.0,2.0
8189,8189,,2300,house,Kuala Lumpur,Titiwangsa,Service Residence,2,,1.0,710.0,2.0,7.0,0.0,new,37.0,37.0
8190,8190,,1800,house,Kuala Lumpur,Old Klang Road,Condominium,3,1.0,2.0,1097.0,2.0,7.0,0.0,new,5.0,5.0
8191,8191,2017.0,1400,house,Kuala Lumpur,Wangsa Maju,Apartment,3,2.0,2.0,770.0,0.0,6.0,1732.5,new,51.0,51.0
8192,8192,2020.0,2400,house,Kuala Lumpur,Keramat,Condominium,3,2.0,2.0,1065.0,2.0,10.0,2396.25,new,153.0,153.0
8193,8193,2017.0,2800,room,Kuala Lumpur,Bukit Bintang,Condominium,1,1.0,1.0,175.0,2.0,6.0,393.75,new,1.0,1.0
8194,8194,2011.0,4000,house,Kuala Lumpur,KLCC,Condominium,4,2.0,3.0,1200.0,2.0,8.0,5388.0,moderate,37.0,37.0
8195,8195,2020.0,1150,house,Kuala Lumpur,Sentul,Condominium,3,1.0,2.0,800.0,1.0,10.0,1800.0,new,9.0,9.0
8196,8196,,1700,room,Kuala Lumpur,Mont Kiara,Service Residence,1,1.0,1.0,494.0,2.0,12.0,0.0,new,36.0,36.0
8197,8197,2021.0,1300,house,Kuala Lumpur,Cheras,Service Residence,2,1.0,2.0,650.0,0.0,10.0,1462.5,new,213.0,213.0
8198,8198,2021.0,1600,house,Kuala Lumpur,Cheras,Service Residence,3,1.0,2.0,819.0,0.0,10.0,1842.75,new,213.0,213.0
8199,8199,2020.0,2000,house,Kuala Lumpur,KL City,Condominium,2,1.0,2.0,927.0,0.0,7.0,2085.75,new,13.0,13.0
8200,8200,,1200,house,Kuala Lumpur,Setapak,Condominium,3,1.0,2.0,850.0,1.0,10.0,0.0,new,16.0,16.0
8201,8201,,1500,house,Kuala Lumpur,Sentul,Apartment,3,2.0,2.0,1001.0,1.0,11.0,0.0,new,11.0,11.0
8202,8202,2021.0,1400,house,Kuala Lumpur,Keramat,Apartment,3,,2.0,850.0,0.0,2.0,1912.5,new,20.0,20.0
8203,8203,1994.0,2500,house,Kuala Lumpur,Mont Kiara,Condominium,3,1.0,2.0,1300.0,2.0,14.0,11687.0,old,6.0,6.0
8204,8204,2017.0,2800,house,Kuala Lumpur,Jalan Ipoh,Condominium,4,,2.0,1332.0,2.0,,2997.0,new,28.0,28.0
8205,8205,2020.0,1250,house,Kuala Lumpur,Sentul,Service Residence,2,1.0,2.0,650.0,1.0,10.0,1462.5,new,47.0,47.0
8206,8206,2020.0,1600,house,Kuala Lumpur,Sentul,Service Residence,3,1.0,2.0,819.0,2.0,10.0,1842.75,new,47.0,47.0
8207,8207,2015.0,1400,house,Kuala Lumpur,Sentul,Condominium,3,2.0,2.0,1316.0,1.0,10.0,2961.0,new,18.0,18.0
8208,8208,2023.0,3000,house,Kuala Lumpur,Cheras,Condominium,4,2.0,2.0,1000.0,2.0,9.0,2250.0,new,115.0,115.0
8209,8209,2021.0,1400,house,Kuala Lumpur,Cheras,Condominium,3,2.0,2.0,1018.0,1.0,9.0,2290.5,new,37.0,37.0
8210,8210,,1600,house,Kuala Lumpur,Desa Pandan,Apartment,3,2.0,2.0,900.0,2.0,7.0,0.0,new,43.0,43.0
8211,8211,2022.0,2700,house,Kuala Lumpur,Sentul,Service Residence,3,2.0,2.0,980.0,2.0,14.0,2205.0,new,8.0,8.0
8212,8212,2023.0,3000,house,Kuala Lumpur,Cheras,Condominium,4,2.0,2.0,1030.0,2.0,10.0,2317.5,new,115.0,115.0
8213,8213,2015.0,2100,room,Kuala Lumpur,KL City,Service Residence,1,,1.0,450.0,2.0,14.0,1012.5,new,11.0,11.0
8214,8214,,4000,house,Kuala Lumpur,Mont Kiara,Condominium,3,2.0,2.0,940.0,2.0,9.0,0.0,new,1.0,1.0
8215,8215,,1200,house,Kuala Lumpur,Ampang,Apartment,3,3.0,2.0,950.0,1.0,3.0,0.0,new,12.0,12.0
8216,8216,2024.0,1450,room,Kuala Lumpur,Solaris Dutamas,Service Residence,1,,1.0,450.0,2.0,4.0,1012.5,new,1.0,1.0
8217,8217,2022.0,2050,house,Kuala Lumpur,Setapak,Service Residence,3,2.0,2.0,1000.0,1.0,11.0,2250.0,new,68.0,68.0
8218,8218,,2400,house,Kuala Lumpur,KL City,Condominium,2,,2.0,919.0,2.0,10.0,0.0,new,,
8219,8219,2015.0,2400,house,Kuala Lumpur,Old Klang Road,Condominium,4,,3.0,1304.0,2.0,14.0,2934.0,new,4.0,4.0
8220,8220,2020.0,3500,room,Kuala Lumpur,KL Eco City,Service Residence,1,,1.0,678.0,2.0,14.0,1525.5,new,2.0,2.0
8221,8221,,1800,house,Kuala Lumpur,Cheras,Apartment,3,2.0,3.0,1048.0,2.0,6.0,0.0,new,25.0,25.0
8222,8222,2019.0,1200,house,Kuala Lumpur,Cheras,Service Residence,2,1.0,1.0,595.0,1.0,14.0,1338.75,new,8.0,8.0
8223,8223,,1550,house,Kuala Lumpur,OUG,Service Residence,3,2.0,2.0,950.0,2.0,7.0,0.0,new,51.0,51.0
8224,8224,,1850,house,Kuala Lumpur,Taman Desa,Condominium,3,1.0,2.0,1240.0,2.0,14.0,0.0,new,8.0,8.0
8225,8225,,4000,house,Kuala Lumpur,Bukit Bintang,Condominium,4,,3.0,1590.0,2.0,14.0,0.0,new,3.0,3.0
8226,8226,2013.0,2100,house,Kuala Lumpur,Ampang Hilir,Service Residence,2,,2.0,730.0,2.0,14.0,3277.7000000000003,moderate,8.0,8.0
8227,8227,2021.0,5200,house,Kuala Lumpur,KLCC,Service Residence,2,,2.0,859.0,2.0,14.0,1932.75,new,8.0,8.0
8228,8228,2015.0,1300,house,Kuala Lumpur,Sentul,Condominium,3,2.0,2.0,1230.0,0.0,,2767.5,new,18.0,18.0
8229,8229,2021.0,3400,room,Kuala Lumpur,KLCC,Service Residence,1,,1.0,454.0,2.0,14.0,1021.5,new,8.0,8.0
8230,8230,2020.0,3000,house,Kuala Lumpur,KL City,Apartment,3,1.0,2.0,950.0,2.0,10.0,2137.5,new,23.0,23.0
8231,8231,2021.0,1300,house,Kuala Lumpur,Sentul,Service Residence,3,,2.0,850.0,2.0,14.0,1912.5,new,140.0,140.0
8232,8232,,1000,house,Kuala Lumpur,Kepong,Service Residence,3,2.0,2.0,1000.0,1.0,12.0,0.0,new,1.0,1.0
8233,8233,,1800,house,Kuala Lumpur,Jalan Ipoh,Condominium,3,1.0,2.0,1215.0,2.0,9.0,0.0,new,16.0,16.0
8234,8234,,3500,house,Kuala Lumpur,Mont Kiara,Condominium,3,2.0,2.0,1015.0,2.0,,0.0,new,1.0,1.0
8235,8235,,850,house,Kuala Lumpur,Kepong,Apartment,3,1.0,2.0,904.0,0.0,6.0,0.0,new,11.0,11.0
8236,8236,2011.0,4200,house,Kuala Lumpur,Taman Desa,Condominium,4,2.0,3.0,1712.0,2.0,9.0,7686.88,moderate,1.0,1.0
8237,8237,2020.0,1700,house,Kuala Lumpur,Bukit Jalil,Condominium,3,2.0,3.0,1023.0,1.0,14.0,2301.75,new,40.0,40.0
8238,8238,2021.0,1300,house,Kuala Lumpur,Cheras,Condominium,2,1.0,2.0,650.0,1.0,8.0,1462.5,new,9.0,9.0
8239,8239,2017.0,1700,house,Kuala Lumpur,Old Klang Road,Service Residence,3,1.0,2.0,954.0,1.0,9.0,2146.5,new,11.0,11.0
8240,8240,2012.0,6500,house,Kuala Lumpur,Bukit Bintang,Condominium,4,2.0,4.0,2433.0,2.0,7.0,10924.17,moderate,2.0,2.0
8241,8241,2017.0,2100,house,Kuala Lumpur,Old Klang Road,Service Residence,3,1.0,2.0,954.0,2.0,9.0,2146.5,new,11.0,11.0
8242,8242,2020.0,2100,house,Kuala Lumpur,Bukit Jalil,Condominium,3,2.0,3.0,1023.0,2.0,14.0,2301.75,new,40.0,40.0
8243,8243,,1200,house,Kuala Lumpur,Cheras,Condominium,3,,2.0,1000.0,2.0,,0.0,new,54.0,54.0
8244,8244,,1000,house,Kuala Lumpur,Taman Desa,Apartment,3,,2.0,850.0,2.0,,0.0,new,,
8245,8245,2009.0,1150,house,Kuala Lumpur,Sentul,Condominium,4,1.0,3.0,1030.0,0.0,9.0,4624.7,moderate,19.0,19.0
8246,8246,2007.0,1350,house,Kuala Lumpur,Cheras,Condominium,3,1.0,2.0,810.0,2.0,5.0,3636.9,moderate,19.0,19.0
8247,8247,,1200,house,Kuala Lumpur,Taman Desa,Apartment,3,,2.0,900.0,1.0,,0.0,new,,
8248,8248,2003.0,1150,house,Kuala Lumpur,Setapak,Condominium,3,,2.0,930.0,1.0,8.0,8360.7,old,13.0,13.0
8249,8249,,900,house,Kuala Lumpur,Cheras,Apartment,3,,2.0,850.0,0.0,,0.0,new,10.0,10.0
8250,8250,2023.0,900,house,Kuala Lumpur,Kepong,Apartment,4,,3.0,1200.0,0.0,3.0,2700.0,new,4.0,4.0
8251,8251,2019.0,3000,house,Kuala Lumpur,Bukit Jalil,Condominium,3,,2.0,1100.0,2.0,9.0,2475.0,new,15.0,15.0
8252,8252,,700,house,Kuala Lumpur,Cheras,Apartment,3,,2.0,650.0,1.0,4.0,0.0,new,12.0,12.0
8253,8253,2013.0,1500,house,Kuala Lumpur,Kuchai Lama,Condominium,2,2.0,1.0,1208.0,1.0,9.0,5423.92,moderate,2.0,2.0
8254,8254,,2300,house,Kuala Lumpur,Titiwangsa,Service Residence,2,,1.0,710.0,2.0,8.0,0.0,new,37.0,37.0
8255,8255,2019.0,2000,house,Kuala Lumpur,Jalan Ipoh,Service Residence,3,2.0,2.0,859.0,1.0,11.0,1932.75,new,6.0,6.0
8256,8256,,800,house,Kuala Lumpur,Cheras,Townhouse Condo,2,1.0,1.0,600.0,1.0,2.0,0.0,new,1.0,1.0
8257,8257,,1500,house,Kuala Lumpur,Old Klang Road,Condominium,3,1.0,2.0,1250.0,2.0,7.0,0.0,new,5.0,5.0
8258,8258,,1550,house,Kuala Lumpur,Bukit Jalil,Condominium,3,2.0,2.0,1224.0,2.0,7.0,0.0,new,9.0,9.0
8259,8259,2013.0,1300,house,Kuala Lumpur,Kuchai Lama,Condominium,3,1.0,2.0,850.0,1.0,5.0,3816.5,moderate,2.0,2.0
8260,8260,2010.0,2900,house,Kuala Lumpur,Taman Melawati,Condominium,2,,2.0,1206.0,2.0,7.0,5414.9400000000005,moderate,33.0,33.0
8261,8261,2021.0,1150,room,Kuala Lumpur,Kepong,Condominium,1,,1.0,866.0,2.0,10.0,1948.5,new,3.0,3.0
8262,8262,,950,house,Kuala Lumpur,Setapak,Condominium,3,,2.0,845.0,1.0,10.0,0.0,new,16.0,16.0
8263,8263,2010.0,1600,house,Kuala Lumpur,Jalan Ipoh,Condominium,4,2.0,2.0,1181.0,1.0,,5302.6900000000005,moderate,29.0,29.0
8264,8264,,1000,house,Kuala Lumpur,Bukit Jalil,Apartment,3,2.0,2.0,650.0,0.0,4.0,0.0,new,11.0,11.0
8265,8265,,2600,house,Kuala Lumpur,Sentul,Service Residence,2,2.0,2.0,794.0,2.0,7.0,0.0,new,20.0,20.0
8266,8266,,249900,house,Kuala Lumpur,Kepong,Apartment,3,1.0,2.0,850.0,2.0,3.0,0.0,new,8.0,8.0
8267,8267,,1300,house,Kuala Lumpur,Taman Melawati,Apartment,3,2.0,2.0,1000.0,1.0,7.0,0.0,new,1.0,1.0
8268,8268,2020.0,1650,house,Kuala Lumpur,Sentul,Service Residence,3,1.0,2.0,890.0,2.0,10.0,2002.5,new,47.0,47.0
8269,8269,,1300,house,Kuala Lumpur,Kepong,Service Residence,4,2.0,2.0,932.0,0.0,14.0,0.0,new,,
8270,8270,2020.0,1600,house,Kuala Lumpur,Kepong,Service Residence,4,2.0,2.0,932.0,1.0,13.0,2097.0,new,29.0,29.0
8271,8271,,2200,house,Kuala Lumpur,Pudu,Condominium,3,1.0,2.0,1060.0,1.0,11.0,0.0,new,7.0,7.0
8272,8272,,1600,house,Kuala Lumpur,Desa Pandan,Apartment,3,1.0,2.0,900.0,2.0,9.0,0.0,new,43.0,43.0
8273,8273,1990.0,850,house,Kuala Lumpur,Kepong,Apartment,3,1.0,2.0,850.0,0.0,5.0,7641.5,old,12.0,12.0
8274,8274,,1100,house,Kuala Lumpur,Kepong,Condominium,3,1.0,2.0,1062.0,1.0,9.0,0.0,new,,
8275,8275,,3500,house,Kuala Lumpur,Mont Kiara,Service Residence,3,2.0,2.0,940.0,2.0,9.0,0.0,new,1.0,1.0
8276,8276,,1350,room,Kuala Lumpur,Setapak,Service Residence,1,1.0,1.0,618.0,1.0,6.0,0.0,new,12.0,12.0
8277,8277,,1650,house,Kuala Lumpur,Wangsa Maju,Apartment,3,1.0,2.0,800.0,1.0,6.0,0.0,new,28.0,28.0
8278,8278,,1000,house,Kuala Lumpur,Cheras,Apartment,3,,2.0,752.0,2.0,3.0,0.0,new,2.0,2.0
8279,8279,2015.0,1480,house,Kuala Lumpur,Sentul,Condominium,3,,2.0,1230.0,1.0,1.0,2767.5,new,18.0,18.0
8280,8280,,1000,house,Kuala Lumpur,Desa Pandan,Apartment,3,1.0,2.0,800.0,0.0,2.0,0.0,new,1.0,1.0
8281,8281,,1000,house,Kuala Lumpur,Bukit Jalil,Apartment,2,1.0,1.0,726.0,0.0,7.0,0.0,new,,
8282,8282,2020.0,2450,house,Kuala Lumpur,Bukit Jalil,Condominium,3,2.0,2.0,1100.0,2.0,7.0,2475.0,new,22.0,22.0
8283,8283,,850,house,Kuala Lumpur,Kepong,Apartment,3,1.0,2.0,850.0,1.0,3.0,0.0,new,8.0,8.0
8284,8284,2018.0,2000,house,Kuala Lumpur,Taman Melawati,Service Residence,2,2.0,1.0,633.0,2.0,9.0,1424.25,new,22.0,22.0
8285,8285,2020.0,1200,house,Kuala Lumpur,Keramat,Condominium,3,1.0,2.0,900.0,0.0,5.0,2025.0,new,153.0,153.0
8286,8286,2010.0,1700,house,Kuala Lumpur,Wangsa Maju,Condominium,3,1.0,3.0,1267.0,1.0,8.0,5688.83,moderate,41.0,41.0
8287,8287,2010.0,2000,house,Kuala Lumpur,Wangsa Maju,Condominium,3,1.0,3.0,1267.0,2.0,8.0,5688.83,moderate,41.0,41.0
8288,8288,,605,house,Kuala Lumpur,Serdang,Condominium,2,1.0,1.0,590.0,0.0,10.0,0.0,new,30.0,30.0
8289,8289,,1298,house,Kuala Lumpur,Bukit Jalil,Condominium,2,1.0,1.0,791.0,2.0,9.0,0.0,new,30.0,30.0
8290,8290,,1500,house,Kuala Lumpur,Kuchai Lama,Apartment,3,1.0,2.0,932.0,0.0,3.0,0.0,new,10.0,10.0
8291,8291,2013.0,1998,house,Kuala Lumpur,Jalan Kuching,Condominium,3,1.0,2.0,1100.0,2.0,8.0,4939.0,moderate,40.0,40.0
8292,8292,2021.0,899,house,Kuala Lumpur,Cheras,Service Residence,3,,2.0,820.0,1.0,11.0,1845.0,new,213.0,213.0
8293,8293,2020.0,1800,house,Kuala Lumpur,Keramat,Condominium,3,1.0,2.0,900.0,2.0,5.0,2025.0,new,153.0,153.0
8294,8294,2020.0,1200,house,Kuala Lumpur,Sentul,Condominium,3,1.0,2.0,800.0,0.0,6.0,1800.0,new,9.0,9.0
8295,8295,2017.0,1700,house,Kuala Lumpur,Setapak,Condominium,3,2.0,2.0,908.0,2.0,7.0,2043.0,new,26.0,26.0
8296,8296,2021.0,2300,house,Kuala Lumpur,Segambut,Condominium,2,1.0,2.0,1020.0,1.0,12.0,2295.0,new,11.0,11.0
8297,8297,2007.0,1600,room,Kuala Lumpur,Sri Hartamas,Service Residence,1,,1.0,500.0,2.0,10.0,2245.0,moderate,13.0,13.0
8298,8298,2015.0,2800,house,Kuala Lumpur,Ampang,Service Residence,4,2.0,3.0,1450.0,2.0,9.0,3262.5,new,59.0,59.0
8299,8299,,1350,house,Kuala Lumpur,Bukit Jalil,Apartment,3,1.0,2.0,1100.0,1.0,11.0,0.0,new,21.0,21.0
8300,8300,,1500,house,Kuala Lumpur,Cheras,Condominium,3,1.0,2.0,806.0,2.0,4.0,0.0,new,,
8301,8301,2019.0,4300,house,Kuala Lumpur,Pantai,Condominium,3,2.0,2.0,1360.0,2.0,10.0,3060.0,new,17.0,17.0
8302,8302,,1350,house,Kuala Lumpur,Bukit Jalil,Condominium,3,1.0,2.0,1200.0,1.0,10.0,0.0,new,2.0,2.0
8303,8303,2015.0,1900,house,Kuala Lumpur,Sungai Besi,Apartment,2,2.0,2.0,875.0,2.0,10.0,1968.75,new,11.0,11.0
8304,8304,2017.0,1500,house,Kuala Lumpur,Cheras,Service Residence,3,1.0,2.0,1050.0,1.0,8.0,2362.5,new,49.0,49.0
8305,8305,2021.0,2000,house,Kuala Lumpur,Kuchai Lama,Condominium,3,2.0,3.0,1250.0,1.0,6.0,2812.5,new,64.0,64.0
8306,8306,2020.0,1200,house,Kuala Lumpur,Keramat,Condominium,3,2.0,2.0,936.0,0.0,10.0,2106.0,new,153.0,153.0
8307,8307,,3400,house,Kuala Lumpur,Mont Kiara,Condominium,3,2.0,2.0,1018.0,2.0,8.0,0.0,new,20.0,20.0
8308,8308,,1200,house,Kuala Lumpur,Setapak,Condominium,3,,2.0,842.0,1.0,10.0,0.0,new,16.0,16.0
8309,8309,2012.0,4000,house,Kuala Lumpur,Mont Kiara,Service Residence,2,1.0,2.0,886.0,2.0,8.0,3978.1400000000003,moderate,6.0,6.0
8310,8310,2008.0,2600,house,Kuala Lumpur,Mont Kiara,Condominium,2,2.0,2.0,913.0,2.0,9.0,4099.37,moderate,18.0,18.0
8311,8311,2020.0,1300,house,Kuala Lumpur,Kepong,Service Residence,4,1.0,2.0,932.0,1.0,13.0,2097.0,new,29.0,29.0
8312,8312,,3500,house,Kuala Lumpur,Mont Kiara,Condominium,3,2.0,2.0,1018.0,2.0,8.0,0.0,new,20.0,20.0
8313,8313,2020.0,1700,house,Kuala Lumpur,Sentul,Service Residence,3,1.0,2.0,890.0,2.0,10.0,2002.5,new,47.0,47.0
8314,8314,2013.0,1950,house,Kuala Lumpur,Taman Melawati,Service Residence,3,,2.0,1009.0,1.0,5.0,4530.41,moderate,20.0,20.0
8315,8315,,3500,house,Kuala Lumpur,Mont Kiara,Condominium,3,2.0,2.0,1018.0,2.0,8.0,0.0,new,20.0,20.0
8316,8316,,1100,house,Kuala Lumpur,Cheras,Condominium,3,,2.0,860.0,1.0,4.0,0.0,new,8.0,8.0
8317,8317,,1300,room,Kuala Lumpur,Setapak,Studio,1,1.0,1.0,585.0,0.0,10.0,0.0,new,2.0,2.0
8318,8318,,2200,house,Kuala Lumpur,Setapak,Condominium,3,2.0,2.0,1012.0,2.0,7.0,0.0,new,17.0,17.0
8319,8319,2014.0,2800,house,Kuala Lumpur,Bukit Jalil,Condominium,3,2.0,3.0,1500.0,1.0,12.0,6735.0,moderate,7.0,7.0
8320,8320,,1999,house,Kuala Lumpur,Setapak,Service Residence,3,2.0,2.0,1219.0,1.0,9.0,0.0,new,17.0,17.0
8321,8321,,2200,house,Kuala Lumpur,Setapak,Condominium,3,2.0,2.0,1012.0,1.0,7.0,0.0,new,17.0,17.0
8322,8322,2017.0,2000,house,Kuala Lumpur,Segambut,Condominium,3,2.0,2.0,1203.0,1.0,7.0,2706.75,new,16.0,16.0
8323,8323,2018.0,2450,house,Kuala Lumpur,Jalan Ipoh,Service Residence,3,2.0,2.0,1088.0,2.0,10.0,2448.0,new,26.0,26.0
